"Date","alpha_0.01","alpha_0.05"
"2008-11-25",-13.7289791035534,-8.70085266890379
"2008-11-26",-13.2253186337076,-8.34857256154199
"2008-11-28",-13.1829246977714,-8.32426037307656
"2008-12-01",-12.6791558100951,-7.97774252610753
"2008-12-02",-14.2025753350743,-9.0002654156394
"2008-12-03",-13.9624323707266,-8.82887878473047
"2008-12-04",-13.4931615500512,-8.56516449548329
"2008-12-05",-13.119194677693,-8.25793996309019
"2008-12-08",-12.7660842572954,-8.04583195204246
"2008-12-09",-12.8065670989109,-8.07471615232372
"2008-12-10",-12.1497763270474,-7.74841820059609
"2008-12-11",-11.547334318796,-7.31672387208513
"2008-12-12",-11.4167264771342,-7.25400279048229
"2008-12-15",-10.7632971217701,-6.79307071314748
"2008-12-16",-10.2749365529714,-6.49930594025722
"2008-12-17",-10.8762451324411,-6.89144504715193
"2008-12-18",-10.1815272044863,-6.45951368599875
"2008-12-19",-9.79913126395934,-6.16239642901303
"2008-12-22",-9.24927391365745,-5.85877396959907
"2008-12-23",-9.0738920248769,-5.7193256580486
"2008-12-24",-8.56535891110206,-5.43110859855628
"2008-12-26",-8.14249599278656,-5.13084513975851
"2008-12-29",-7.52100777151365,-4.77916534276694
"2008-12-30",-7.10575377183017,-4.50679065630352
"2008-12-31",-7.1198518458095,-4.49739823882445
"2009-01-02",-6.95527004283101,-4.36631983909324
"2009-01-05",-7.30588340161829,-4.66189355221952
"2009-01-06",-6.97079390920451,-4.42199682877787
"2009-01-07",-6.70096123003167,-4.33586085560635
"2009-01-08",-6.98055182570936,-4.43699294429712
"2009-01-09",-6.6388015463864,-4.21791109639362
"2009-01-12",-6.54457090669933,-4.15610875823808
"2009-01-13",-6.80367866316382,-4.36396530398243
"2009-01-14",-6.40869873318384,-4.08652269054592
"2009-01-15",-6.83736378958555,-4.4121829661973
"2009-01-16",-6.61607056127071,-4.26016230071893
"2009-01-20",-6.22514632638301,-3.99280431294073
"2009-01-21",-8.10340987488702,-5.2499433271756
"2009-01-22",-8.86701723096913,-5.74385967349317
"2009-01-23",-8.58722077549007,-5.59152185944101
"2009-01-26",-8.2746118375232,-5.36477485992318
"2009-01-27",-7.75283589234248,-5.00010774211303
"2009-01-28",-7.33030725068639,-4.74417004011419
"2009-01-29",-7.98909426575838,-5.19194708147625
"2009-01-30",-8.40038589151835,-5.46006047606007
"2009-02-02",-8.21499876162663,-5.32449143881622
"2009-02-03",-7.69101866876771,-5.01198747109639
"2009-02-04",-7.37564286140144,-4.78825073183573
"2009-02-05",-7.00795885888107,-4.51210294283971
"2009-02-06",-6.74503843365645,-4.36373815280019
"2009-02-09",-7.11740900731057,-4.63864810286799
"2009-02-10",-6.72991332284613,-4.39528102479029
"2009-02-11",-7.9537564336176,-5.13865212093334
"2009-02-12",-7.58066917266349,-4.92969588243886
"2009-02-13",-7.09047927408238,-4.62901861740959
"2009-02-17",-6.76323810276663,-4.37401204166239
"2009-02-18",-7.87979721192622,-5.09139742835389
"2009-02-19",-7.45939589981134,-4.78656901488583
"2009-02-20",-7.32138480481585,-4.74653168380408
"2009-02-23",-7.01511551698399,-4.56462902842317
"2009-02-24",-7.24607859752112,-4.64000964280903
"2009-02-25",-8.07665946152558,-5.27225211790744
"2009-02-26",-7.73446170441575,-5.01879025242778
"2009-02-27",-7.39496100749069,-4.8119062295473
"2009-03-02",-7.62690785951706,-4.90047886523888
"2009-03-03",-8.42210194871218,-5.48739789734209
"2009-03-04",-8.09133231712528,-5.25676620029173
"2009-03-05",-7.99701536813739,-5.14331690226731
"2009-03-06",-8.70281301711936,-5.62451900595495
"2009-03-09",-8.17372292930478,-5.26692848306154
"2009-03-10",-7.81199601316376,-5.06964416601079
"2009-03-11",-9.87743421944458,-6.45026917242912
"2009-03-12",-9.37201047918026,-6.12819765585838
"2009-03-13",-9.91539084815496,-6.43037116146237
