"Date","alpha_0.01","alpha_0.05"
"2008-04-17",-3.65784772141302,-2.34930843225831
"2008-04-18",-3.55346111802257,-2.27088964366549
"2008-04-21",-3.62376653136409,-2.3112241581624
"2008-04-22",-3.48453192180522,-2.2210770122291
"2008-04-23",-3.41145994946806,-2.18287798595495
"2008-04-24",-3.31386204152917,-2.12013382501766
"2008-04-25",-3.22840485706629,-2.07612701217666
"2008-04-28",-3.14766399085431,-2.0119492901576
"2008-04-29",-3.06132571130441,-1.93420108836685
"2008-04-30",-2.96301952056508,-1.88436057205317
"2008-05-01",-2.88977974441497,-1.82463239596037
"2008-05-02",-3.06817425411012,-1.96663209310368
"2008-05-05",-2.9511393131472,-1.88212147812538
"2008-05-06",-2.87855912855516,-1.82889364872742
"2008-05-07",-2.77854617622025,-1.77302581875444
"2008-05-08",-2.96434708052885,-1.88309593447194
"2008-05-09",-2.87140910244663,-1.82797036305761
"2008-05-12",-2.77753408797423,-1.77366675135783
"2008-05-13",-2.80631228716199,-1.77471315023125
"2008-05-14",-2.67854004435491,-1.70246352485954
